timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:13.935920972Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,66,false,4107518,410751,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.941687744Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,67,false,3815173,381517,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.947943704Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,68,false,3999826,399982,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.953808596Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,69,false,3938663,393866,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.960964173Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,70,false,4961534,496153,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.968907806Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,71,false,5617131,561713,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.97596275Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,72,false,5046169,504616,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.982504301Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,73,false,3724506,372450,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.988641259Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,74,false,4391878,439187,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.99441615Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,75,false,3728132,372813,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.000546428Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,76,false,3981223,398122,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.007923766Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,77,false,4882616,488261,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.014671818Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,78,false,4336035,433603,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.021927783Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,79,false,4315166,431516,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.027973248Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,80,false,3787695,378769,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.033974682Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,81,false,3875694,387569,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.039884453Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,82,false,3880029,388002,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.04579827Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,83,false,3774746,377474,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.05230381Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,84,false,4510942,451094,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.058946231Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,85,false,3775959,377595,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.065318015Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,86,false,4336914,433691,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.07231121Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,87,false,4629930,462993,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.079174977Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,88,false,4507049,450704,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.085731934Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,89,false,4460793,446079,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.092311112Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,90,false,4542701,454270,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.099473134Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,91,false,5066966,506696,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.105894775Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,92,false,3734251,373425,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.113736881Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,93,false,5803690,580369,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.120589047Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,94,false,4427342,442734,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.126574771Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,95,false,3892569,389256,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.133118211Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,96,false,4378304,437830,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:14.139249902Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,97,false,3978144,397814,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
